tile_1_building,tile_1_floor,tile_1_site,tile_1_tile,tile_2_building,tile_2_floor,tile_2_site,tile_2_tile,walkable,cost
laboratory,0,NULL,2_15,laboratory,0,NULL,3_14,1,NULL
laboratory,0,NULL,2_15,laboratory,0,NULL,3_15,1,NULL
laboratory,0,NULL,2_15,laboratory,0,NULL,3_16,1,NULL
laboratory,0,NULL,2_16,laboratory,0,NULL,1_15,1,NULL
laboratory,0,NULL,2_16,laboratory,0,NULL,1_16,1,NULL
laboratory,0,NULL,2_16,laboratory,0,NULL,1_17,1,NULL
laboratory,0,NULL,2_16,laboratory,0,NULL,2_15,1,NULL
laboratory,0,NULL,2_16,laboratory,0,NULL,2_17,1,NULL
laboratory,0,NULL,2_16,laboratory,0,NULL,3_15,1,NULL
laboratory,0,NULL,2_16,laboratory,0,NULL,3_16,1,NULL
laboratory,0,NULL,2_16,laboratory,0,NULL,3_17,1,NULL
laboratory,0,NULL,2_17,laboratory,0,NULL,1_16,1,NULL
laboratory,0,NULL,2_17,laboratory,0,NULL,1_17,1,NULL
laboratory,0,NULL,2_17,laboratory,0,NULL,1_18,1,NULL
laboratory,0,NULL,2_17,laboratory,0,NULL,2_16,1,NULL
laboratory,0,NULL,2_17,laboratory,0,NULL,2_18,1,NULL
laboratory,0,NULL,2_17,laboratory,0,NULL,3_16,1,NULL
laboratory,0,NULL,2_17,laboratory,0,NULL,3_17,1,NULL
laboratory,0,NULL,2_17,laboratory,0,NULL,3_18,1,NULL
laboratory,0,NULL,2_18,laboratory,0,NULL,1_17,1,NULL
laboratory,0,NULL,2_18,laboratory,0,NULL,1_18,1,NULL
laboratory,0,NULL,2_18,laboratory,0,NULL,1_19,1,NULL
laboratory,0,NULL,2_18,laboratory,0,NULL,2_17,1,NULL
laboratory,0,NULL,2_18,laboratory,0,NULL,2_19,1,NULL
laboratory,0,NULL,2_18,laboratory,0,NULL,3_17,1,NULL
laboratory,0,NULL,2_18,laboratory,0,NULL,3_18,1,NULL
laboratory,0,NULL,2_18,laboratory,0,NULL,3_19,1,NULL
laboratory,0,NULL,2_19,laboratory,0,NULL,1_18,1,NULL
laboratory,0,NULL,2_19,laboratory,0,NULL,1_19,1,NULL
laboratory,0,NULL,2_19,laboratory,0,NULL,1_20,1,NULL
laboratory,0,NULL,2_19,laboratory,0,NULL,2_18,1,NULL
laboratory,0,NULL,2_19,laboratory,0,NULL,2_20,1,NULL
laboratory,0,NULL,2_19,laboratory,0,NULL,3_18,1,NULL
laboratory,0,NULL,2_19,laboratory,0,NULL,3_19,1,NULL
laboratory,0,NULL,2_19,laboratory,0,NULL,3_20,1,NULL
laboratory,0,NULL,2_20,laboratory,0,NULL,1_19,1,NULL
laboratory,0,NULL,2_20,laboratory,0,NULL,1_20,1,NULL
laboratory,0,NULL,2_20,laboratory,0,NULL,2_19,1,NULL
laboratory,0,NULL,2_20,laboratory,0,NULL,3_19,1,NULL
laboratory,0,NULL,2_20,laboratory,0,NULL,3_20,1,NULL
laboratory,0,NULL,3_0,laboratory,0,NULL,2_0,1,NULL
laboratory,0,NULL,3_0,laboratory,0,NULL,2_1,1,NULL
laboratory,0,NULL,3_0,laboratory,0,NULL,3_1,1,NULL
laboratory,0,NULL,3_0,laboratory,0,NULL,4_0,1,NULL
laboratory,0,NULL,3_0,laboratory,0,NULL,4_1,1,NULL
laboratory,0,NULL,3_1,laboratory,0,NULL,2_0,1,NULL
laboratory,0,NULL,3_1,laboratory,0,NULL,2_1,1,NULL
laboratory,0,NULL,3_1,laboratory,0,NULL,2_2,1,NULL
laboratory,0,NULL,3_1,laboratory,0,NULL,3_0,1,NULL
laboratory,0,NULL,3_1,laboratory,0,NULL,3_2,1,NULL
laboratory,0,NULL,3_1,laboratory,0,NULL,4_0,1,NULL
laboratory,0,NULL,3_1,laboratory,0,NULL,4_1,1,NULL
laboratory,0,NULL,3_1,laboratory,0,NULL,4_2,1,NULL
laboratory,0,NULL,3_2,laboratory,0,NULL,2_1,1,NULL
laboratory,0,NULL,3_2,laboratory,0,NULL,2_2,1,NULL
laboratory,0,NULL,3_2,laboratory,0,NULL,2_3,1,NULL
laboratory,0,NULL,3_2,laboratory,0,NULL,3_1,1,NULL
laboratory,0,NULL,3_2,laboratory,0,NULL,3_3,1,NULL
laboratory,0,NULL,3_2,laboratory,0,NULL,4_1,1,NULL
laboratory,0,NULL,3_2,laboratory,0,NULL,4_2,1,NULL
laboratory,0,NULL,3_2,laboratory,0,NULL,4_3,1,NULL
laboratory,0,NULL,3_3,laboratory,0,NULL,2_2,1,NULL
laboratory,0,NULL,3_3,laboratory,0,NULL,2_3,1,NULL
laboratory,0,NULL,3_3,laboratory,0,NULL,2_4,1,NULL
laboratory,0,NULL,3_3,laboratory,0,NULL,3_2,1,NULL
laboratory,0,NULL,3_3,laboratory,0,NULL,3_4,1,NULL
laboratory,0,NULL,3_3,laboratory,0,NULL,4_2,1,NULL
laboratory,0,NULL,3_3,laboratory,0,NULL,4_3,1,NULL
laboratory,0,NULL,3_3,laboratory,0,NULL,4_4,1,NULL
laboratory,0,NULL,3_4,laboratory,0,NULL,2_3,1,NULL
laboratory,0,NULL,3_4,laboratory,0,NULL,2_4,1,NULL
laboratory,0,NULL,3_4,laboratory,0,NULL,2_5,1,NULL
laboratory,0,NULL,3_4,laboratory,0,NULL,3_3,1,NULL
laboratory,0,NULL,3_4,laboratory,0,NULL,3_5,1,NULL
laboratory,0,NULL,3_4,laboratory,0,NULL,4_3,1,NULL
laboratory,0,NULL,3_4,laboratory,0,NULL,4_4,1,NULL
laboratory,0,NULL,3_4,laboratory,0,NULL,4_5,1,NULL
laboratory,0,NULL,3_5,laboratory,0,NULL,2_4,1,NULL
laboratory,0,NULL,3_5,laboratory,0,NULL,2_5,1,NULL
laboratory,0,NULL,3_5,laboratory,0,NULL,2_6,1,NULL
laboratory,0,NULL,3_5,laboratory,0,NULL,3_4,1,NULL
laboratory,0,NULL,3_5,laboratory,0,NULL,3_6,1,NULL
laboratory,0,NULL,3_5,laboratory,0,NULL,4_4,1,NULL
laboratory,0,NULL,3_5,laboratory,0,NULL,4_5,1,NULL
laboratory,0,NULL,3_5,laboratory,0,NULL,4_6,1,NULL
laboratory,0,NULL,3_6,laboratory,0,NULL,2_5,1,NULL
laboratory,0,NULL,3_6,laboratory,0,NULL,2_6,1,NULL
laboratory,0,NULL,3_6,laboratory,0,NULL,2_7,1,NULL
laboratory,0,NULL,3_6,laboratory,0,NULL,3_5,1,NULL
laboratory,0,NULL,3_6,laboratory,0,NULL,3_7,1,NULL
laboratory,0,NULL,3_6,laboratory,0,NULL,4_5,1,NULL
laboratory,0,NULL,3_6,laboratory,0,NULL,4_6,1,NULL
laboratory,0,NULL,3_6,laboratory,0,NULL,4_7,1,NULL
laboratory,0,NULL,3_7,laboratory,0,NULL,2_6,1,NULL
laboratory,0,NULL,3_7,laboratory,0,NULL,2_7,1,NULL
laboratory,0,NULL,3_7,laboratory,0,NULL,2_8,1,NULL
laboratory,0,NULL,3_7,laboratory,0,NULL,3_6,1,NULL
laboratory,0,NULL,3_7,laboratory,0,NULL,3_8,1,NULL
laboratory,0,NULL,3_7,laboratory,0,NULL,4_6,1,NULL
laboratory,0,NULL,3_7,laboratory,0,NULL,4_7,1,NULL
laboratory,0,NULL,3_7,laboratory,0,NULL,4_8,1,NULL
laboratory,0,NULL,3_8,laboratory,0,NULL,2_7,1,NULL
laboratory,0,NULL,3_8,laboratory,0,NULL,2_8,1,NULL
laboratory,0,NULL,3_8,laboratory,0,NULL,2_9,1,NULL
laboratory,0,NULL,3_8,laboratory,0,NULL,3_7,1,NULL
laboratory,0,NULL,3_8,laboratory,0,NULL,3_9,1,NULL
laboratory,0,NULL,3_8,laboratory,0,NULL,4_7,1,NULL
laboratory,0,NULL,3_8,laboratory,0,NULL,4_8,1,NULL
laboratory,0,NULL,3_8,laboratory,0,NULL,4_9,1,NULL
laboratory,0,NULL,3_9,laboratory,0,NULL,2_8,1,NULL
laboratory,0,NULL,3_9,laboratory,0,NULL,2_9,1,NULL
laboratory,0,NULL,3_9,laboratory,0,NULL,2_10,1,NULL
laboratory,0,NULL,3_9,laboratory,0,NULL,3_8,1,NULL
laboratory,0,NULL,3_9,laboratory,0,NULL,3_10,1,NULL
laboratory,0,NULL,3_9,laboratory,0,NULL,4_8,1,NULL
laboratory,0,NULL,3_9,laboratory,0,NULL,4_9,1,NULL
laboratory,0,NULL,3_9,laboratory,0,NULL,4_10,1,NULL
laboratory,0,NULL,3_10,laboratory,0,NULL,2_9,1,NULL
laboratory,0,NULL,3_10,laboratory,0,NULL,2_10,1,NULL
laboratory,0,NULL,3_10,laboratory,0,NULL,2_11,1,NULL
laboratory,0,NULL,3_10,laboratory,0,NULL,3_9,1,NULL
laboratory,0,NULL,3_10,laboratory,0,NULL,3_11,1,NULL
laboratory,0,NULL,3_10,laboratory,0,NULL,4_9,1,NULL
laboratory,0,NULL,3_10,laboratory,0,NULL,4_10,1,NULL
laboratory,0,NULL,3_10,laboratory,0,NULL,4_11,1,NULL
laboratory,0,NULL,3_11,laboratory,0,NULL,2_10,1,NULL
laboratory,0,NULL,3_11,laboratory,0,NULL,2_11,1,NULL
laboratory,0,NULL,3_11,laboratory,0,NULL,2_12,1,NULL
laboratory,0,NULL,3_11,laboratory,0,NULL,3_10,1,NULL
laboratory,0,NULL,3_11,laboratory,0,NULL,3_12,1,NULL
laboratory,0,NULL,3_11,laboratory,0,NULL,4_10,1,NULL
laboratory,0,NULL,3_11,laboratory,0,NULL,4_11,1,NULL
laboratory,0,NULL,3_11,laboratory,0,NULL,4_12,1,NULL
laboratory,0,NULL,3_12,laboratory,0,NULL,2_11,1,NULL
laboratory,0,NULL,3_12,laboratory,0,NULL,2_12,1,NULL
laboratory,0,NULL,3_12,laboratory,0,NULL,2_13,1,NULL
laboratory,0,NULL,3_12,laboratory,0,NULL,3_11,1,NULL
laboratory,0,NULL,3_12,laboratory,0,NULL,3_13,1,NULL
laboratory,0,NULL,3_12,laboratory,0,NULL,4_11,1,NULL
laboratory,0,NULL,3_12,laboratory,0,NULL,4_12,1,NULL
laboratory,0,NULL,3_12,laboratory,0,NULL,4_13,1,NULL
laboratory,0,NULL,3_13,laboratory,0,NULL,2_12,1,NULL
laboratory,0,NULL,3_13,laboratory,0,NULL,2_13,1,NULL
laboratory,0,NULL,3_13,laboratory,0,NULL,2_14,1,NULL
laboratory,0,NULL,3_13,laboratory,0,NULL,3_12,1,NULL
laboratory,0,NULL,3_13,laboratory,0,NULL,3_14,1,NULL
laboratory,0,NULL,3_13,laboratory,0,NULL,4_12,1,NULL
laboratory,0,NULL,3_13,laboratory,0,NULL,4_13,1,NULL
laboratory,0,NULL,3_13,laboratory,0,NULL,4_14,1,NULL
laboratory,0,NULL,3_14,laboratory,0,NULL,2_13,1,NULL
laboratory,0,NULL,3_14,laboratory,0,NULL,2_14,1,NULL
laboratory,0,NULL,3_14,laboratory,0,NULL,2_15,1,NULL
laboratory,0,NULL,3_14,laboratory,0,NULL,3_13,1,NULL
laboratory,0,NULL,3_14,laboratory,0,NULL,3_15,1,NULL
laboratory,0,NULL,3_14,laboratory,0,NULL,4_13,1,NULL
laboratory,0,NULL,3_14,laboratory,0,NULL,4_14,1,NULL
laboratory,0,NULL,3_14,laboratory,0,NULL,4_15,1,NULL
laboratory,0,NULL,3_15,laboratory,0,NULL,2_14,1,NULL
laboratory,0,NULL,3_15,laboratory,0,NULL,2_15,1,NULL
laboratory,0,NULL,3_15,laboratory,0,NULL,2_16,1,NULL
laboratory,0,NULL,3_15,laboratory,0,NULL,3_14,1,NULL
laboratory,0,NULL,3_15,laboratory,0,NULL,3_16,1,NULL
laboratory,0,NULL,3_15,laboratory,0,NULL,4_14,1,NULL
laboratory,0,NULL,3_15,laboratory,0,NULL,4_15,1,NULL
laboratory,0,NULL,3_15,laboratory,0,NULL,4_16,1,NULL
laboratory,0,NULL,3_16,laboratory,0,NULL,2_15,1,NULL
laboratory,0,NULL,3_16,laboratory,0,NULL,2_16,1,NULL
laboratory,0,NULL,3_16,laboratory,0,NULL,2_17,1,NULL
laboratory,0,NULL,3_16,laboratory,0,NULL,3_15,1,NULL
laboratory,0,NULL,3_16,laboratory,0,NULL,3_17,1,NULL
laboratory,0,NULL,3_16,laboratory,0,NULL,4_15,1,NULL
laboratory,0,NULL,3_16,laboratory,0,NULL,4_16,1,NULL
laboratory,0,NULL,3_16,laboratory,0,NULL,4_17,1,NULL
laboratory,0,NULL,3_17,laboratory,0,NULL,2_16,1,NULL
laboratory,0,NULL,3_17,laboratory,0,NULL,2_17,1,NULL
laboratory,0,NULL,3_17,laboratory,0,NULL,2_18,1,NULL
laboratory,0,NULL,3_17,laboratory,0,NULL,3_16,1,NULL
laboratory,0,NULL,3_17,laboratory,0,NULL,3_18,1,NULL
laboratory,0,NULL,3_17,laboratory,0,NULL,4_16,1,NULL
laboratory,0,NULL,3_17,laboratory,0,NULL,4_17,1,NULL
laboratory,0,NULL,3_17,laboratory,0,NULL,4_18,1,NULL
laboratory,0,NULL,3_18,laboratory,0,NULL,2_17,1,NULL
laboratory,0,NULL,3_18,laboratory,0,NULL,2_18,1,NULL
laboratory,0,NULL,3_18,laboratory,0,NULL,2_19,1,NULL
laboratory,0,NULL,3_18,laboratory,0,NULL,3_17,1,NULL
laboratory,0,NULL,3_18,laboratory,0,NULL,3_19,1,NULL
laboratory,0,NULL,3_18,laboratory,0,NULL,4_17,1,NULL
laboratory,0,NULL,3_18,laboratory,0,NULL,4_18,1,NULL
laboratory,0,NULL,3_18,laboratory,0,NULL,4_19,1,NULL
laboratory,0,NULL,3_19,laboratory,0,NULL,2_18,1,NULL
laboratory,0,NULL,3_19,laboratory,0,NULL,2_19,1,NULL
laboratory,0,NULL,3_19,laboratory,0,NULL,2_20,1,NULL
laboratory,0,NULL,3_19,laboratory,0,NULL,3_18,1,NULL
laboratory,0,NULL,3_19,laboratory,0,NULL,3_20,1,NULL
laboratory,0,NULL,3_19,laboratory,0,NULL,4_18,1,NULL
laboratory,0,NULL,3_19,laboratory,0,NULL,4_19,1,NULL
laboratory,0,NULL,3_19,laboratory,0,NULL,4_20,1,NULL
laboratory,0,NULL,3_20,laboratory,0,NULL,2_19,1,NULL
laboratory,0,NULL,3_20,laboratory,0,NULL,2_20,1,NULL
laboratory,0,NULL,3_20,laboratory,0,NULL,3_19,1,NULL
laboratory,0,NULL,3_20,laboratory,0,NULL,4_19,1,NULL
laboratory,0,NULL,3_20,laboratory,0,NULL,4_20,1,NULL
laboratory,0,NULL,4_0,laboratory,0,NULL,3_0,1,NULL
laboratory,0,NULL,4_0,laboratory,0,NULL,3_1,1,NULL
laboratory,0,NULL,4_0,laboratory,0,NULL,4_1,1,NULL
laboratory,0,NULL,4_0,laboratory,0,NULL,5_0,1,NULL
laboratory,0,NULL,4_0,laboratory,0,NULL,5_1,1,NULL
laboratory,0,NULL,4_1,laboratory,0,NULL,3_0,1,NULL
laboratory,0,NULL,4_1,laboratory,0,NULL,3_1,1,NULL
laboratory,0,NULL,4_1,laboratory,0,NULL,3_2,1,NULL
laboratory,0,NULL,4_1,laboratory,0,NULL,4_0,1,NULL
laboratory,0,NULL,4_1,laboratory,0,NULL,4_2,1,NULL
laboratory,0,NULL,4_1,laboratory,0,NULL,5_0,1,NULL
laboratory,0,NULL,4_1,laboratory,0,NULL,5_1,1,NULL
laboratory,0,NULL,4_1,laboratory,0,NULL,5_2,1,NULL
laboratory,0,NULL,4_2,laboratory,0,NULL,3_1,1,NULL
laboratory,0,NULL,4_2,laboratory,0,NULL,3_2,1,NULL
laboratory,0,NULL,4_2,laboratory,0,NULL,3_3,1,NULL
laboratory,0,NULL,4_2,laboratory,0,NULL,4_1,1,NULL
laboratory,0,NULL,4_2,laboratory,0,NULL,4_3,1,NULL
laboratory,0,NULL,4_2,laboratory,0,NULL,5_1,1,NULL
laboratory,0,NULL,4_2,laboratory,0,NULL,5_2,1,NULL
laboratory,0,NULL,4_2,laboratory,0,NULL,5_3,1,NULL
laboratory,0,NULL,4_3,laboratory,0,NULL,3_2,1,NULL
laboratory,0,NULL,4_3,laboratory,0,NULL,3_3,1,NULL
laboratory,0,NULL,4_3,laboratory,0,NULL,3_4,1,NULL
laboratory,0,NULL,4_3,laboratory,0,NULL,4_2,1,NULL
laboratory,0,NULL,4_3,laboratory,0,NULL,4_4,1,NULL
laboratory,0,NULL,4_3,laboratory,0,NULL,5_2,1,NULL
laboratory,0,NULL,4_3,laboratory,0,NULL,5_3,1,NULL
laboratory,0,NULL,4_3,laboratory,0,NULL,5_4,1,NULL
laboratory,0,NULL,4_4,laboratory,0,NULL,3_3,1,NULL
laboratory,0,NULL,4_4,laboratory,0,NULL,3_4,1,NULL
laboratory,0,NULL,4_4,laboratory,0,NULL,3_5,1,NULL
laboratory,0,NULL,4_4,laboratory,0,NULL,4_3,1,NULL
laboratory,0,NULL,4_4,laboratory,0,NULL,4_5,1,NULL
laboratory,0,NULL,4_4,laboratory,0,NULL,5_3,1,NULL
laboratory,0,NULL,4_4,laboratory,0,NULL,5_4,1,NULL
laboratory,0,NULL,4_4,laboratory,0,NULL,5_5,1,NULL
laboratory,0,NULL,4_5,laboratory,0,NULL,3_4,1,NULL
laboratory,0,NULL,4_5,laboratory,0,NULL,3_5,1,NULL
laboratory,0,NULL,4_5,laboratory,0,NULL,3_6,1,NULL
laboratory,0,NULL,4_5,laboratory,0,NULL,4_4,1,NULL
laboratory,0,NULL,4_5,laboratory,0,NULL,4_6,1,NULL
laboratory,0,NULL,4_5,laboratory,0,NULL,5_4,1,NULL
laboratory,0,NULL,4_5,laboratory,0,NULL,5_5,1,NULL
laboratory,0,NULL,4_5,laboratory,0,NULL,5_6,1,NULL
laboratory,0,NULL,4_6,laboratory,0,NULL,3_5,1,NULL
laboratory,0,NULL,4_6,laboratory,0,NULL,3_6,1,NULL
laboratory,0,NULL,4_6,laboratory,0,NULL,3_7,1,NULL
laboratory,0,NULL,4_6,laboratory,0,NULL,4_5,1,NULL
laboratory,0,NULL,4_6,laboratory,0,NULL,4_7,1,NULL
laboratory,0,NULL,4_6,laboratory,0,NULL,5_5,1,NULL
laboratory,0,NULL,4_6,laboratory,0,NULL,5_6,1,NULL
laboratory,0,NULL,4_6,laboratory,0,NULL,5_7,1,NULL
laboratory,0,NULL,4_7,laboratory,0,NULL,3_6,1,NULL
laboratory,0,NULL,4_7,laboratory,0,NULL,3_7,1,NULL
laboratory,0,NULL,4_7,laboratory,0,NULL,3_8,1,NULL
laboratory,0,NULL,4_7,laboratory,0,NULL,4_6,1,NULL
laboratory,0,NULL,4_7,laboratory,0,NULL,4_8,1,NULL
laboratory,0,NULL,4_7,laboratory,0,NULL,5_6,1,NULL
laboratory,0,NULL,4_7,laboratory,0,NULL,5_7,1,NULL
laboratory,0,NULL,4_7,laboratory,0,NULL,5_8,1,NULL
laboratory,0,NULL,4_8,laboratory,0,NULL,3_7,1,NULL
laboratory,0,NULL,4_8,laboratory,0,NULL,3_8,1,NULL
laboratory,0,NULL,4_8,laboratory,0,NULL,3_9,1,NULL
laboratory,0,NULL,4_8,laboratory,0,NULL,4_7,1,NULL
laboratory,0,NULL,4_8,laboratory,0,NULL,4_9,1,NULL
laboratory,0,NULL,4_8,laboratory,0,NULL,5_7,1,NULL
laboratory,0,NULL,4_8,laboratory,0,NULL,5_8,1,NULL
laboratory,0,NULL,4_8,laboratory,0,NULL,5_9,1,NULL
laboratory,0,NULL,4_9,laboratory,0,NULL,3_8,1,NULL
laboratory,0,NULL,4_9,laboratory,0,NULL,3_9,1,NULL
laboratory,0,NULL,4_9,laboratory,0,NULL,3_10,1,NULL
laboratory,0,NULL,4_9,laboratory,0,NULL,4_8,1,NULL
laboratory,0,NULL,4_9,laboratory,0,NULL,4_10,1,NULL
laboratory,0,NULL,4_9,laboratory,0,NULL,5_8,1,NULL
laboratory,0,NULL,4_9,laboratory,0,NULL,5_9,1,NULL
laboratory,0,NULL,4_9,laboratory,0,NULL,5_10,1,NULL
laboratory,0,NULL,4_10,laboratory,0,NULL,3_9,1,NULL
laboratory,0,NULL,4_10,laboratory,0,NULL,3_10,1,NULL
laboratory,0,NULL,4_10,laboratory,0,NULL,3_11,1,NULL
laboratory,0,NULL,4_10,laboratory,0,NULL,4_9,1,NULL
laboratory,0,NULL,4_10,laboratory,0,NULL,4_11,1,NULL
laboratory,0,NULL,4_10,laboratory,0,NULL,5_9,1,NULL
laboratory,0,NULL,4_10,laboratory,0,NULL,5_10,1,NULL
laboratory,0,NULL,4_10,laboratory,0,NULL,5_11,1,NULL
laboratory,0,NULL,4_11,laboratory,0,NULL,3_10,1,NULL
laboratory,0,NULL,4_11,laboratory,0,NULL,3_11,1,NULL
laboratory,0,NULL,4_11,laboratory,0,NULL,3_12,1,NULL
laboratory,0,NULL,4_11,laboratory,0,NULL,4_10,1,NULL
laboratory,0,NULL,4_11,laboratory,0,NULL,4_12,1,NULL
laboratory,0,NULL,4_11,laboratory,0,NULL,5_10,1,NULL
laboratory,0,NULL,4_11,laboratory,0,NULL,5_11,1,NULL
laboratory,0,NULL,4_11,laboratory,0,NULL,5_12,1,NULL
laboratory,0,NULL,4_12,laboratory,0,NULL,3_11,1,NULL
laboratory,0,NULL,4_12,laboratory,0,NULL,3_12,1,NULL
laboratory,0,NULL,4_12,laboratory,0,NULL,3_13,1,NULL
laboratory,0,NULL,4_12,laboratory,0,NULL,4_11,1,NULL
laboratory,0,NULL,4_12,laboratory,0,NULL,4_13,1,NULL
laboratory,0,NULL,4_12,laboratory,0,NULL,5_11,1,NULL
laboratory,0,NULL,4_12,laboratory,0,NULL,5_12,1,NULL
laboratory,0,NULL,4_12,laboratory,0,NULL,5_13,1,NULL
laboratory,0,NULL,4_13,laboratory,0,NULL,3_12,1,NULL
laboratory,0,NULL,4_13,laboratory,0,NULL,3_13,1,NULL
laboratory,0,NULL,4_13,laboratory,0,NULL,3_14,1,NULL
laboratory,0,NULL,4_13,laboratory,0,NULL,4_12,1,NULL
laboratory,0,NULL,4_13,laboratory,0,NULL,4_14,1,NULL
laboratory,0,NULL,4_13,laboratory,0,NULL,5_12,1,NULL
laboratory,0,NULL,4_13,laboratory,0,NULL,5_13,1,NULL
laboratory,0,NULL,4_13,laboratory,0,NULL,5_14,1,NULL
laboratory,0,NULL,4_14,laboratory,0,NULL,3_13,1,NULL
laboratory,0,NULL,4_14,laboratory,0,NULL,3_14,1,NULL
laboratory,0,NULL,4_14,laboratory,0,NULL,3_15,1,NULL
laboratory,0,NULL,4_14,laboratory,0,NULL,4_13,1,NULL
laboratory,0,NULL,4_14,laboratory,0,NULL,4_15,1,NULL
laboratory,0,NULL,4_14,laboratory,0,NULL,5_13,1,NULL
laboratory,0,NULL,4_14,laboratory,0,NULL,5_14,1,NULL
laboratory,0,NULL,4_14,laboratory,0,NULL,5_15,1,NULL
laboratory,0,NULL,4_15,laboratory,0,NULL,3_14,1,NULL
laboratory,0,NULL,4_15,laboratory,0,NULL,3_15,1,NULL
laboratory,0,NULL,4_15,laboratory,0,NULL,3_16,1,NULL
laboratory,0,NULL,4_15,laboratory,0,NULL,4_14,1,NULL
laboratory,0,NULL,4_15,laboratory,0,NULL,4_16,1,NULL
laboratory,0,NULL,4_15,laboratory,0,NULL,5_14,1,NULL
laboratory,0,NULL,4_15,laboratory,0,NULL,5_15,1,NULL
laboratory,0,NULL,4_15,laboratory,0,NULL,5_16,1,NULL
laboratory,0,NULL,4_16,laboratory,0,NULL,3_15,1,NULL
laboratory,0,NULL,4_16,laboratory,0,NULL,3_16,1,NULL
laboratory,0,NULL,4_16,laboratory,0,NULL,3_17,1,NULL
laboratory,0,NULL,4_16,laboratory,0,NULL,4_15,1,NULL
laboratory,0,NULL,4_16,laboratory,0,NULL,4_17,1,NULL
laboratory,0,NULL,4_16,laboratory,0,NULL,5_15,1,NULL
laboratory,0,NULL,4_16,laboratory,0,NULL,5_16,1,NULL
laboratory,0,NULL,4_16,laboratory,0,NULL,5_17,1,NULL
laboratory,0,NULL,4_17,laboratory,0,NULL,3_16,1,NULL
laboratory,0,NULL,4_17,laboratory,0,NULL,3_17,1,NULL
laboratory,0,NULL,4_17,laboratory,0,NULL,3_18,1,NULL
laboratory,0,NULL,4_17,laboratory,0,NULL,4_16,1,NULL
laboratory,0,NULL,4_17,laboratory,0,NULL,4_18,1,NULL
laboratory,0,NULL,4_17,laboratory,0,NULL,5_16,1,NULL
laboratory,0,NULL,4_17,laboratory,0,NULL,5_17,1,NULL
laboratory,0,NULL,4_17,laboratory,0,NULL,5_18,1,NULL
laboratory,0,NULL,4_18,laboratory,0,NULL,3_17,1,NULL
laboratory,0,NULL,4_18,laboratory,0,NULL,3_18,1,NULL
laboratory,0,NULL,4_18,laboratory,0,NULL,3_19,1,NULL
laboratory,0,NULL,4_18,laboratory,0,NULL,4_17,1,NULL
laboratory,0,NULL,4_18,laboratory,0,NULL,4_19,1,NULL
laboratory,0,NULL,4_18,laboratory,0,NULL,5_17,1,NULL
laboratory,0,NULL,4_18,laboratory,0,NULL,5_18,1,NULL
laboratory,0,NULL,4_18,laboratory,0,NULL,5_19,1,NULL
laboratory,0,NULL,4_19,laboratory,0,NULL,3_18,1,NULL
laboratory,0,NULL,4_19,laboratory,0,NULL,3_19,1,NULL
laboratory,0,NULL,4_19,laboratory,0,NULL,3_20,1,NULL
laboratory,0,NULL,4_19,laboratory,0,NULL,4_18,1,NULL
laboratory,0,NULL,4_19,laboratory,0,NULL,4_20,1,NULL
laboratory,0,NULL,4_19,laboratory,0,NULL,5_18,1,NULL
laboratory,0,NULL,4_19,laboratory,0,NULL,5_19,1,NULL
laboratory,0,NULL,4_19,laboratory,0,NULL,5_20,1,NULL
laboratory,0,NULL,4_20,laboratory,0,NULL,3_19,1,NULL
laboratory,0,NULL,4_20,laboratory,0,NULL,3_20,1,NULL
laboratory,0,NULL,4_20,laboratory,0,NULL,4_19,1,NULL
laboratory,0,NULL,4_20,laboratory,0,NULL,5_19,1,NULL
laboratory,0,NULL,4_20,laboratory,0,NULL,5_20,1,NULL
laboratory,0,NULL,5_0,laboratory,0,NULL,4_0,1,NULL
laboratory,0,NULL,5_0,laboratory,0,NULL,4_1,1,NULL
laboratory,0,NULL,5_0,laboratory,0,NULL,5_1,1,NULL
laboratory,0,NULL,5_0,laboratory,0,NULL,6_0,1,NULL
laboratory,0,NULL,5_0,laboratory,0,NULL,6_1,1,NULL
laboratory,0,NULL,5_1,laboratory,0,NULL,4_0,1,NULL
laboratory,0,NULL,5_1,laboratory,0,NULL,4_1,1,NULL
laboratory,0,NULL,5_1,laboratory,0,NULL,4_2,1,NULL
laboratory,0,NULL,5_1,laboratory,0,NULL,5_0,1,NULL
laboratory,0,NULL,5_1,laboratory,0,NULL,5_2,1,NULL
laboratory,0,NULL,5_1,laboratory,0,NULL,6_0,1,NULL
laboratory,0,NULL,5_1,laboratory,0,NULL,6_1,1,NULL
laboratory,0,NULL,5_1,laboratory,0,NULL,6_2,1,NULL
laboratory,0,NULL,5_2,laboratory,0,NULL,4_1,1,NULL
laboratory,0,NULL,5_2,laboratory,0,NULL,4_2,1,NULL
laboratory,0,NULL,5_2,laboratory,0,NULL,4_3,1,NULL
laboratory,0,NULL,5_2,laboratory,0,NULL,5_1,1,NULL
laboratory,0,NULL,5_2,laboratory,0,NULL,5_3,1,NULL
laboratory,0,NULL,5_2,laboratory,0,NULL,6_1,1,NULL
laboratory,0,NULL,5_2,laboratory,0,NULL,6_2,1,NULL
laboratory,0,NULL,5_2,laboratory,0,NULL,6_3,1,NULL
laboratory,0,NULL,5_3,laboratory,0,NULL,4_2,1,NULL
laboratory,0,NULL,5_3,laboratory,0,NULL,4_3,1,NULL
