fingerprint_id,AP-WAP0-20:21:00:00:00:01,AP-WAP1-20:21:00:00:00:02,AP-WAP2-20:21:00:00:00:03,AP-WAP3-20:21:00:00:00:04,AP-WAP4-20:21:00:00:00:05,AP-WAP5-20:21:00:00:00:06,AP-WAP6-20:21:00:00:00:07,AP-WAP7-20:21:00:00:00:08,AP-WAP8-20:21:00:00:00:09,AP-WAP9-20:21:00:00:00:10,AP-WAP10-20:21:00:00:00:11,AP-WAP11-20:21:00:00:00:12,AP-WAP12-20:21:00:00:00:13,AP-WAP13-20:21:00:00:00:14,AP-WAP14-20:21:00:00:00:15,AP-WAP15-20:21:00:00:00:16,AP-WAP16-20:21:00:00:00:17,AP-WAP17-20:21:00:00:00:18,AP-WAP18-20:21:00:00:00:19,AP-WAP19-20:21:00:00:00:20,AP-WAP20-20:21:00:00:00:21,AP-WAP21-20:21:00:00:00:22,AP-WAP22-20:21:00:00:00:23,AP-WAP23-20:21:00:00:00:24,AP-WAP24-20:21:00:00:00:25,AP-WAP25-20:21:00:00:00:26,AP-WAP26-20:21:00:00:00:27,AP-WAP27-20:21:00:00:00:28,AP-WAP28-20:21:00:00:00:29,AP-WAP29-20:21:00:00:00:30,AP-WAP30-20:21:00:00:00:31,AP-WAP31-20:21:00:00:00:32,AP-WAP32-20:21:00:00:00:33,AP-WAP33-20:21:00:00:00:34,AP-WAP34-20:21:00:00:00:35,AP-WAP35-20:21:00:00:00:36,AP-WAP36-20:21:00:00:00:37,AP-WAP37-20:21:00:00:00:38,AP-WAP38-20:21:00:00:00:39,AP-WAP39-20:21:00:00:00:40,AP-WAP40-20:21:00:00:00:41,AP-WAP41-20:21:00:00:00:42,AP-WAP42-20:21:00:00:00:43,AP-WAP43-20:21:00:00:00:44,AP-WAP44-20:21:00:00:00:45,AP-WAP45-20:21:00:00:00:46,AP-WAP46-20:21:00:00:00:47,AP-WAP47-20:21:00:00:00:48,AP-WAP48-20:21:00:00:00:49,AP-WAP49-20:21:00:00:00:50,AP-WAP50-20:21:00:00:00:51,AP-WAP51-20:21:00:00:00:52,AP-WAP52-20:21:00:00:00:53,AP-WAP53-20:21:00:00:00:54,AP-WAP54-20:21:00:00:00:55,AP-WAP55-20:21:00:00:00:56,AP-WAP56-20:21:00:00:00:57,AP-WAP57-20:21:00:00:00:58,AP-WAP58-20:21:00:00:00:59,AP-WAP59-20:21:00:00:00:60,AP-WAP60-20:21:00:00:00:61,AP-WAP61-20:21:00:00:00:62,AP-WAP62-20:21:00:00:00:63,AP-WAP63-20:21:00:00:00:64,AP-WAP64-20:21:00:00:00:65,AP-WAP65-20:21:00:00:00:66,AP-WAP66-20:21:00:00:00:67,AP-WAP67-20:21:00:00:00:68,AP-WAP68-20:21:00:00:00:69,AP-WAP69-20:21:00:00:00:70,AP-WAP70-20:21:00:00:00:71,AP-WAP71-20:21:00:00:00:72,AP-WAP72-20:21:00:00:00:73,AP-WAP73-20:21:00:00:00:74,AP-WAP74-20:21:00:00:00:75,AP-WAP75-20:21:00:00:00:76,AP-WAP76-20:21:00:00:00:77,AP-WAP77-20:21:00:00:00:78,AP-WAP78-20:21:00:00:00:79,AP-WAP79-20:21:00:00:00:80,AP-WAP80-20:21:00:00:00:81,AP-WAP81-20:21:00:00:00:82,AP-WAP82-20:21:00:00:00:83,AP-WAP83-20:21:00:00:00:84,AP-WAP84-20:21:00:00:00:85,AP-WAP85-20:21:00:00:00:86,AP-WAP86-20:21:00:00:00:87,AP-WAP87-20:21:00:00:00:88,AP-WAP88-20:21:00:00:00:89,AP-WAP89-20:21:00:00:00:90,AP-WAP90-20:21:00:00:00:91,AP-WAP91-20:21:00:00:00:92,AP-WAP92-20:21:00:00:00:93,AP-WAP93-20:21:00:00:00:94,AP-WAP94-20:21:00:00:00:95,AP-WAP95-20:21:00:00:00:96,AP-WAP96-20:21:00:00:00:97,AP-WAP97-20:21:00:00:00:98,AP-WAP98-20:21:00:00:00:99,AP-WAP99-20:21:00:00:01:00,AP-WAP100-20:21:00:00:01:01,AP-WAP101-20:21:00:00:01:02,AP-WAP102-20:21:00:00:01:03,AP-WAP103-20:21:00:00:01:04,AP-WAP104-20:21:00:00:01:05,AP-WAP105-20:21:00:00:01:06,AP-WAP106-20:21:00:00:01:07,AP-WAP107-20:21:00:00:01:08,AP-WAP108-20:21:00:00:01:09,AP-WAP109-20:21:00:00:01:10,AP-WAP110-20:21:00:00:01:11,AP-WAP111-20:21:00:00:01:12,AP-WAP112-20:21:00:00:01:13,AP-WAP113-20:21:00:00:01:14,AP-WAP114-20:21:00:00:01:15,AP-WAP115-20:21:00:00:01:16,AP-WAP116-20:21:00:00:01:17,AP-WAP117-20:21:00:00:01:18,AP-WAP118-20:21:00:00:01:19,AP-WAP119-20:21:00:00:01:20,AP-WAP120-20:21:00:00:01:21,AP-WAP121-20:21:00:00:01:22,AP-WAP122-20:21:00:00:01:23,AP-WAP123-20:21:00:00:01:24,AP-WAP124-20:21:00:00:01:25,AP-WAP125-20:21:00:00:01:26,AP-WAP126-20:21:00:00:01:27,AP-WAP127-20:21:00:00:01:28,AP-WAP128-20:21:00:00:01:29,AP-WAP129-20:21:00:00:01:30,AP-WAP130-20:21:00:00:01:31,AP-WAP131-20:21:00:00:01:32,AP-WAP132-20:21:00:00:01:33,AP-WAP133-20:21:00:00:01:34,AP-WAP134-20:21:00:00:01:35,AP-WAP135-20:21:00:00:01:36,AP-WAP136-20:21:00:00:01:37,AP-WAP137-20:21:00:00:01:38,AP-WAP138-20:21:00:00:01:39,AP-WAP139-20:21:00:00:01:40,AP-WAP140-20:21:00:00:01:41,AP-WAP141-20:21:00:00:01:42,AP-WAP142-20:21:00:00:01:43,AP-WAP143-20:21:00:00:01:44,AP-WAP144-20:21:00:00:01:45,AP-WAP145-20:21:00:00:01:46,AP-WAP146-20:21:00:00:01:47,AP-WAP147-20:21:00:00:01:48,AP-WAP148-20:21:00:00:01:49,AP-WAP149-20:21:00:00:01:50,AP-WAP150-20:21:00:00:01:51,AP-WAP151-20:21:00:00:01:52,AP-WAP152-20:21:00:00:01:53,AP-WAP153-20:21:00:00:01:54,AP-WAP154-20:21:00:00:01:55,AP-WAP155-20:21:00:00:01:56,AP-WAP156-20:21:00:00:01:57,AP-WAP157-20:21:00:00:01:58,AP-WAP158-20:21:00:00:01:59,AP-WAP159-20:21:00:00:01:60,AP-WAP160-20:21:00:00:01:61,AP-WAP161-20:21:00:00:01:62,AP-WAP162-20:21:00:00:01:63,AP-WAP163-20:21:00:00:01:64,AP-WAP164-20:21:00:00:01:65,AP-WAP165-20:21:00:00:01:66,AP-WAP166-20:21:00:00:01:67,AP-WAP167-20:21:00:00:01:68,AP-WAP168-20:21:00:00:01:69,AP-WAP169-20:21:00:00:01:70
77,-50.0,-75.0,-73.0,-44.0,-81.0,NULL,-47.0,-81.0,-48.0,-59.0,NULL,NULL,-88.0,-80.0,NULL,-79.0,-65.0,NULL,-89.0,-65.0,NULL,-86.0,-77.0,-71.0,NULL,-63.0,-58.0,NULL,NULL,-72.0,NULL,NULL,-64.0,NULL,-91.0,-84.0,NULL,-86.0,-88.0,-86.0,NULL,NULL,NULL,NULL,NULL,-91.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,-71.0,-77.0,-77.0,-67.0,NULL,-54.0,-65.0,-71.0,-61.0,-52.0,NULL,NULL,NULL,NULL,NULL,NULL,-69.0,NULL,NULL,-64.0,NULL,-80.0,-80.0,NULL,NULL,-53.0,-57.0,NULL,NULL,-63.0,-84.0,NULL,-63.0,NULL,-72.0,-80.0,NULL,-85.0,-86.0,-84.0,NULL,NULL,NULL,NULL,-82.0,NULL,NULL,-80.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-90.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,-71.0,-78.0,-76.0,-69.0,NULL,-52.0,-61.0,-76.0,-57.0,-49.0,NULL,NULL,NULL,NULL,NULL,NULL,-71.0,NULL,NULL,-61.0,NULL,NULL,-75.0,-79.0,-86.0,-61.0,-64.0,NULL,NULL,-63.0,-84.0,NULL,-68.0,NULL,-72.0,NULL,NULL,-85.0,-86.0,-84.0,-85.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,-73.0,-77.0,-76.0,-66.0,-84.0,-50.0,-58.0,-78.0,-56.0,-50.0,-89.0,NULL,NULL,NULL,NULL,NULL,-69.0,NULL,NULL,-63.0,NULL,-86.0,-72.0,-82.0,-86.0,-64.0,-57.0,NULL,NULL,-64.0,NULL,NULL,-77.0,NULL,-83.0,-81.0,NULL,-85.0,-86.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,-61.0,-83.0,-73.0,-51.0,NULL,-61.0,-36.0,NULL,-39.0,-57.0,-83.0,NULL,-88.0,NULL,NULL,-85.0,-62.0,NULL,-86.0,NULL,NULL,NULL,-68.0,-59.0,-80.0,-68.0,-65.0,NULL,NULL,-68.0,NULL,-86.0,-66.0,NULL,NULL,NULL,NULL,-77.0,-78.0,-83.0,NULL,-85.0,NULL,NULL,NULL,NULL,NULL,NULL,-84.0,-79.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-85.0,-88.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,-42.0,-70.0,-64.0,-41.0,-81.0,-66.0,-59.0,-91.0,-58.0,-66.0,-86.0,-80.0,-87.0,-71.0,NULL,-64.0,-70.0,NULL,-78.0,-63.0,NULL,NULL,NULL,NULL,NULL,-62.0,-72.0,NULL,-81.0,NULL,NULL,-82.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-87.0,NULL,NULL,NULL,NULL,NULL,NULL,-86.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,-51.0,-41.0,-67.0,-59.0,NULL,-63.0,-74.0,-84.0,-75.0,-69.0,-80.0,-73.0,-81.0,NULL,-84.0,-77.0,-85.0,-71.0,-81.0,NULL,NULL,NULL,NULL,NULL,NULL,-43.0,-76.0,-80.0,NULL,-85.0,-88.0,-79.0,-87.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,-51.0,-48.0,-74.0,-75.0,-75.0,-74.0,-77.5,-81.0,-71.5,-70.5,-87.0,NULL,-89.0,-85.0,-82.0,-78.0,-80.5,-89.0,-91.0,-93.0,NULL,NULL,-93.5,-92.0,NULL,-51.5,-79.0,-92.0,NULL,-91.5,NULL,-86.5,NULL,NULL,NULL,NULL,-86.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,-43.5,-65.0,-63.0,-49.5,-68.5,-82.5,-65.5,NULL,-56.5,-74.0,-87.0,NULL,-85.5,-75.5,-82.0,-71.5,-77.5,NULL,-87.5,-74.0,-91.0,-89.0,-92.0,NULL,NULL,-66.0,-86.0,-86.5,NULL,-86.0,NULL,-76.0,-82.0,NULL,NULL,NULL,NULL,NULL,NULL,-86.0,NULL,NULL,NULL,NULL,NULL,NULL,-84.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-87.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,-60.0,-81.0,-84.0,NULL,NULL,-65.0,-51.0,-85.0,-40.5,-55.0,-93.0,NULL,NULL,NULL,NULL,-86.0,-60.0,NULL,NULL,-66.0,NULL,-89.0,-76.0,-74.0,NULL,-83.5,-75.0,NULL,NULL,-81.0,NULL,NULL,-66.0,NULL,NULL,NULL,NULL,-86.0,-81.0,-84.5,-92.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-89.0,NULL,-92.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,-76.0,-79.0,-89.0,-83.0,NULL,-56.5,-73.5,NULL,-58.0,-49.5,NULL,NULL,NULL,NULL,NULL,-90.0,-69.0,NULL,NULL,-74.0,NULL,-89.0,-86.0,NULL,NULL,-81.5,-71.0,NULL,NULL,-75.0,NULL,NULL,-71.5,NULL,NULL,NULL,NULL,-90.0,-92.0,-85.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-86.0,NULL,NULL,NULL,NULL,-94.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,-72.0,-76.0,-90.0,-78.0,NULL,-54.0,-70.0,NULL,-53.0,-43.0,NULL,NULL,NULL,-92.0,NULL,NULL,-67.0,NULL,NULL,-76.0,NULL,-89.0,-84.0,NULL,NULL,-72.0,-71.0,NULL,NULL,-70.0,NULL,NULL,-80.0,NULL,NULL,NULL,-84.0,-89.0,-89.0,-85.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,-69.0,-77.0,-91.0,-76.0,NULL,-61.0,-73.0,-83.0,-60.0,-47.0,NULL,NULL,NULL,NULL,NULL,NULL,-74.0,NULL,NULL,-73.0,NULL,-91.0,-88.0,-88.0,NULL,-74.0,-63.0,NULL,NULL,-73.0,NULL,NULL,-71.0,NULL,NULL,NULL,NULL,NULL,-89.0,-86.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90,-51.0,-78.0,NULL,-57.0,NULL,-69.0,-53.0,-85.0,-45.0,-63.0,NULL,NULL,NULL,NULL,NULL,-80.0,-56.0,NULL,NULL,-63.0,NULL,NULL,-84.0,-83.0,NULL,-78.0,-77.0,NULL,NULL,-80.0,NULL,NULL,-69.0,NULL,NULL,NULL,NULL,-88.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
